,Taxon,Class,Importer,Exporter,Purpose,Source,order,phylum
8082,Alligator mississippiensis,Reptilia,MO,US,M,W,Crocodylia,Chordata
8083,Alligator mississippiensis,Reptilia,MP,SG,T,W,Crocodylia,Chordata
8084,Alligator mississippiensis,Reptilia,MT,CH,T,C,Crocodylia,Chordata
8085,Alligator mississippiensis,Reptilia,MT,CH,T,R,Crocodylia,Chordata
8086,Alligator mississippiensis,Reptilia,MT,CH,T,W,Crocodylia,Chordata
8087,Alligator mississippiensis,Reptilia,MU,FR,T,W,Crocodylia,Chordata
8088,Alligator mississippiensis,Reptilia,MU,FR,T,W,Crocodylia,Chordata
8089,Alligator mississippiensis,Reptilia,MU,FR,T,W,Crocodylia,Chordata
8090,Alligator mississippiensis,Reptilia,MU,IT,T,W,Crocodylia,Chordata
8091,Alligator mississippiensis,Reptilia,MU,MY,T,W,Crocodylia,Chordata
8092,Alligator mississippiensis,Reptilia,MU,SG,T,W,Crocodylia,Chordata
8093,Alligator mississippiensis,Reptilia,MV,DE,T,W,Crocodylia,Chordata
8094,Alligator mississippiensis,Reptilia,MW,US,M,W,Crocodylia,Chordata
8095,Alligator mississippiensis,Reptilia,MX,AT,T,W,Crocodylia,Chordata
8096,Alligator mississippiensis,Reptilia,MX,DE,T,W,Crocodylia,Chordata
8097,Alligator mississippiensis,Reptilia,MX,ES,T,W,Crocodylia,Chordata
8098,Alligator mississippiensis,Reptilia,MX,ES,T,W,Crocodylia,Chordata
8099,Alligator mississippiensis,Reptilia,MX,FR,T,W,Crocodylia,Chordata
8100,Alligator mississippiensis,Reptilia,MX,FR,T,W,Crocodylia,Chordata
8101,Alligator mississippiensis,Reptilia,MX,IT,P,C,Crocodylia,Chordata
8102,Alligator mississippiensis,Reptilia,MX,IT,P,W,Crocodylia,Chordata
8103,Alligator mississippiensis,Reptilia,MX,IT,T,W,Crocodylia,Chordata
8104,Alligator mississippiensis,Reptilia,MX,IT,T,C,Crocodylia,Chordata
8105,Alligator mississippiensis,Reptilia,MX,IT,T,W,Crocodylia,Chordata
8106,Alligator mississippiensis,Reptilia,MX,IT,T,W,Crocodylia,Chordata
8107,Alligator mississippiensis,Reptilia,MX,IT,T,W,Crocodylia,Chordata
8108,Alligator mississippiensis,Reptilia,MX,MC,P,W,Crocodylia,Chordata
8109,Alligator mississippiensis,Reptilia,MX,PT,T,W,Crocodylia,Chordata
8110,Alligator mississippiensis,Reptilia,MX,US,T,R,Crocodylia,Chordata
8111,Alligator mississippiensis,Reptilia,MX,US,T,W,Crocodylia,Chordata
8112,Alligator mississippiensis,Reptilia,MX,US,T,W,Crocodylia,Chordata
8113,Alligator mississippiensis,Reptilia,MX,US,M,W,Crocodylia,Chordata
8114,Alligator mississippiensis,Reptilia,MY,AT,T,W,Crocodylia,Chordata
8115,Alligator mississippiensis,Reptilia,MY,AT,T,W,Crocodylia,Chordata
8116,Alligator mississippiensis,Reptilia,MY,AU,T,W,Crocodylia,Chordata
8117,Alligator mississippiensis,Reptilia,MY,BE,T,W,Crocodylia,Chordata
8118,Alligator mississippiensis,Reptilia,MY,CH,T,C,Crocodylia,Chordata
8119,Alligator mississippiensis,Reptilia,MY,CH,T,W,Crocodylia,Chordata
8120,Alligator mississippiensis,Reptilia,MY,CH,T,C,Crocodylia,Chordata
8121,Alligator mississippiensis,Reptilia,MY,DE,T,C,Crocodylia,Chordata
8122,Alligator mississippiensis,Reptilia,MY,DE,T,W,Crocodylia,Chordata
8123,Alligator mississippiensis,Reptilia,MY,ES,T,W,Crocodylia,Chordata
8124,Alligator mississippiensis,Reptilia,MY,FR,T,W,Crocodylia,Chordata
8125,Alligator mississippiensis,Reptilia,MY,FR,T,W,Crocodylia,Chordata
8126,Alligator mississippiensis,Reptilia,MY,FR,T,W,Crocodylia,Chordata
8127,Alligator mississippiensis,Reptilia,MY,GB,T,W,Crocodylia,Chordata
8128,Alligator mississippiensis,Reptilia,MY,HK,T,F,Crocodylia,Chordata
8129,Alligator mississippiensis,Reptilia,MY,HK,T,W,Crocodylia,Chordata
8130,Alligator mississippiensis,Reptilia,MY,IT,P,W,Crocodylia,Chordata
8131,Alligator mississippiensis,Reptilia,MY,IT,P,C,Crocodylia,Chordata
8132,Alligator mississippiensis,Reptilia,MY,IT,P,W,Crocodylia,Chordata
8133,Alligator mississippiensis,Reptilia,MY,IT,T,C,Crocodylia,Chordata
8134,Alligator mississippiensis,Reptilia,MY,IT,T,W,Crocodylia,Chordata
8135,Alligator mississippiensis,Reptilia,MY,IT,T,W,Crocodylia,Chordata
8136,Alligator mississippiensis,Reptilia,MY,JP,T,W,Crocodylia,Chordata
8137,Alligator mississippiensis,Reptilia,MY,JP,T,W,Crocodylia,Chordata
8138,Alligator mississippiensis,Reptilia,MY,KR,T,W,Crocodylia,Chordata
8139,Alligator mississippiensis,Reptilia,MY,PT,T,W,Crocodylia,Chordata
8140,Alligator mississippiensis,Reptilia,MY,SG,T,W,Crocodylia,Chordata
8141,Alligator mississippiensis,Reptilia,MY,SG,T,C,Crocodylia,Chordata
8142,Alligator mississippiensis,Reptilia,MY,SG,T,W,Crocodylia,Chordata
8143,Alligator mississippiensis,Reptilia,MY,SG,T,W,Crocodylia,Chordata
8144,Alligator mississippiensis,Reptilia,MY,SG,T,C,Crocodylia,Chordata
8145,Alligator mississippiensis,Reptilia,MY,SG,T,F,Crocodylia,Chordata
8146,Alligator mississippiensis,Reptilia,MY,SG,T,R,Crocodylia,Chordata
8147,Alligator mississippiensis,Reptilia,MY,SG,T,W,Crocodylia,Chordata
8148,Alligator mississippiensis,Reptilia,MY,SG,T,W,Crocodylia,Chordata
8149,Alligator mississippiensis,Reptilia,MY,SG,T,C,Crocodylia,Chordata
8150,Alligator mississippiensis,Reptilia,MY,SG,T,R,Crocodylia,Chordata
8151,Alligator mississippiensis,Reptilia,MY,TH,T,W,Crocodylia,Chordata
8152,Alligator mississippiensis,Reptilia,MY,US,T,I,Crocodylia,Chordata
8153,Alligator mississippiensis,Reptilia,MY,US,T,W,Crocodylia,Chordata
8154,Alligator mississippiensis,Reptilia,MY,US,M,W,Crocodylia,Chordata
8155,Alligator mississippiensis,Reptilia,MZ,FR,T,W,Crocodylia,Chordata
8156,Alligator mississippiensis,Reptilia,NC,FR,T,W,Crocodylia,Chordata
8157,Alligator mississippiensis,Reptilia,NC,SG,T,W,Crocodylia,Chordata
8158,Alligator mississippiensis,Reptilia,NC,US,H,W,Crocodylia,Chordata
8159,Alligator mississippiensis,Reptilia,NG,FR,T,W,Crocodylia,Chordata
8160,Alligator mississippiensis,Reptilia,NG,IT,P,W,Crocodylia,Chordata
8161,Alligator mississippiensis,Reptilia,NG,IT,T,W,Crocodylia,Chordata
8162,Alligator mississippiensis,Reptilia,NG,IT,P,W,Crocodylia,Chordata
8163,Alligator mississippiensis,Reptilia,NG,IT,T,W,Crocodylia,Chordata
8164,Alligator mississippiensis,Reptilia,NG,MC,P,W,Crocodylia,Chordata
8165,Alligator mississippiensis,Reptilia,NI,IT,P,W,Crocodylia,Chordata
8166,Alligator mississippiensis,Reptilia,NI,US,T,W,Crocodylia,Chordata
8167,Alligator mississippiensis,Reptilia,NL,CH,T,C,Crocodylia,Chordata
8168,Alligator mississippiensis,Reptilia,NL,CH,T,R,Crocodylia,Chordata
8169,Alligator mississippiensis,Reptilia,NL,CH,T,W,Crocodylia,Chordata
8170,Alligator mississippiensis,Reptilia,NL,FR,T,W,Crocodylia,Chordata
8171,Alligator mississippiensis,Reptilia,NL,HK,T,W,Crocodylia,Chordata
8172,Alligator mississippiensis,Reptilia,NL,MO,T,W,Crocodylia,Chordata
8173,Alligator mississippiensis,Reptilia,NL,SG,T,W,Crocodylia,Chordata
8174,Alligator mississippiensis,Reptilia,NL,TW,T,W,Crocodylia,Chordata
8175,Alligator mississippiensis,Reptilia,NL,US,T,W,Crocodylia,Chordata
8176,Alligator mississippiensis,Reptilia,NO,AT,T,W,Crocodylia,Chordata
8177,Alligator mississippiensis,Reptilia,NO,BE,T,W,Crocodylia,Chordata
8178,Alligator mississippiensis,Reptilia,NO,CH,T,C,Crocodylia,Chordata
8179,Alligator mississippiensis,Reptilia,NO,CH,T,R,Crocodylia,Chordata
8180,Alligator mississippiensis,Reptilia,NO,CH,T,W,Crocodylia,Chordata
8181,Alligator mississippiensis,Reptilia,NO,DE,T,W,Crocodylia,Chordata
8182,Alligator mississippiensis,Reptilia,NO,DE,T,C,Crocodylia,Chordata
8183,Alligator mississippiensis,Reptilia,NO,DE,T,W,Crocodylia,Chordata
8184,Alligator mississippiensis,Reptilia,NO,DK,T,F,Crocodylia,Chordata
8185,Alligator mississippiensis,Reptilia,NO,DK,T,W,Crocodylia,Chordata
8186,Alligator mississippiensis,Reptilia,NO,DK,Z,C,Crocodylia,Chordata
8187,Alligator mississippiensis,Reptilia,NO,FR,T,C,Crocodylia,Chordata
8188,Alligator mississippiensis,Reptilia,NO,FR,T,W,Crocodylia,Chordata
8189,Alligator mississippiensis,Reptilia,NO,IT,P,C,Crocodylia,Chordata
8190,Alligator mississippiensis,Reptilia,NO,IT,T,W,Crocodylia,Chordata
8191,Alligator mississippiensis,Reptilia,NO,IT,T,W,Crocodylia,Chordata
8192,Alligator mississippiensis,Reptilia,NO,NL,T,W,Crocodylia,Chordata
8193,Alligator mississippiensis,Reptilia,NO,SI,T,W,Crocodylia,Chordata
8194,Alligator mississippiensis,Reptilia,NO,US,T,W,Crocodylia,Chordata
8195,Alligator mississippiensis,Reptilia,NO,US,T,W,Crocodylia,Chordata
8196,Alligator mississippiensis,Reptilia,NO,US,M,W,Crocodylia,Chordata
8197,Alligator mississippiensis,Reptilia,NP,FR,T,W,Crocodylia,Chordata
8198,Alligator mississippiensis,Reptilia,NZ,AU,T,C,Crocodylia,Chordata
8199,Alligator mississippiensis,Reptilia,NZ,AU,T,W,Crocodylia,Chordata
8200,Alligator mississippiensis,Reptilia,NZ,AU,T,W,Crocodylia,Chordata
8201,Alligator mississippiensis,Reptilia,NZ,CH,T,C,Crocodylia,Chordata
8202,Alligator mississippiensis,Reptilia,NZ,CH,T,R,Crocodylia,Chordata
8203,Alligator mississippiensis,Reptilia,NZ,CH,T,W,Crocodylia,Chordata
8204,Alligator mississippiensis,Reptilia,NZ,CH,T,W,Crocodylia,Chordata
8205,Alligator mississippiensis,Reptilia,NZ,FR,T,W,Crocodylia,Chordata
8206,Alligator mississippiensis,Reptilia,NZ,HK,T,C,Crocodylia,Chordata
8207,Alligator mississippiensis,Reptilia,NZ,HK,T,W,Crocodylia,Chordata
8208,Alligator mississippiensis,Reptilia,NZ,SG,T,C,Crocodylia,Chordata
8209,Alligator mississippiensis,Reptilia,NZ,SG,T,W,Crocodylia,Chordata
8210,Alligator mississippiensis,Reptilia,NZ,SG,T,C,Crocodylia,Chordata
8211,Alligator mississippiensis,Reptilia,NZ,US,M,W,Crocodylia,Chordata
8212,Alligator mississippiensis,Reptilia,NZ,US,M,W,Crocodylia,Chordata
8213,Alligator mississippiensis,Reptilia,OM,DE,T,W,Crocodylia,Chordata
8214,Alligator mississippiensis,Reptilia,OM,FR,T,W,Crocodylia,Chordata
8215,Alligator mississippiensis,Reptilia,OM,FR,T,W,Crocodylia,Chordata
8216,Alligator mississippiensis,Reptilia,OM,GB,T,W,Crocodylia,Chordata
8217,Alligator mississippiensis,Reptilia,OM,IT,T,W,Crocodylia,Chordata
8218,Alligator mississippiensis,Reptilia,OM,US,M,W,Crocodylia,Chordata
8219,Alligator mississippiensis,Reptilia,PA,DE,T,W,Crocodylia,Chordata
8220,Alligator mississippiensis,Reptilia,PA,FR,T,W,Crocodylia,Chordata
8221,Alligator mississippiensis,Reptilia,PA,GB,T,W,Crocodylia,Chordata
8222,Alligator mississippiensis,Reptilia,PA,IT,T,W,Crocodylia,Chordata
8223,Alligator mississippiensis,Reptilia,PA,US,T,W,Crocodylia,Chordata
8224,Alligator mississippiensis,Reptilia,PA,US,M,W,Crocodylia,Chordata
8225,Alligator mississippiensis,Reptilia,PE,AT,T,W,Crocodylia,Chordata
8226,Alligator mississippiensis,Reptilia,PE,IT,P,W,Crocodylia,Chordata
8227,Alligator mississippiensis,Reptilia,PE,US,T,W,Crocodylia,Chordata
8228,Alligator mississippiensis,Reptilia,PE,US,T,W,Crocodylia,Chordata
8229,Alligator mississippiensis,Reptilia,PE,US,M,W,Crocodylia,Chordata
8230,Alligator mississippiensis,Reptilia,PH,CH,T,C,Crocodylia,Chordata
8231,Alligator mississippiensis,Reptilia,PH,CH,T,R,Crocodylia,Chordata
8232,Alligator mississippiensis,Reptilia,PH,CH,T,W,Crocodylia,Chordata
8233,Alligator mississippiensis,Reptilia,PH,FR,T,W,Crocodylia,Chordata
8234,Alligator mississippiensis,Reptilia,PH,GB,T,W,Crocodylia,Chordata
8235,Alligator mississippiensis,Reptilia,PH,HK,T,C,Crocodylia,Chordata
8236,Alligator mississippiensis,Reptilia,PH,HK,T,W,Crocodylia,Chordata
8237,Alligator mississippiensis,Reptilia,PH,IT,P,W,Crocodylia,Chordata
8238,Alligator mississippiensis,Reptilia,PH,IT,P,C,Crocodylia,Chordata
8239,Alligator mississippiensis,Reptilia,PH,IT,P,W,Crocodylia,Chordata
8240,Alligator mississippiensis,Reptilia,PH,IT,T,C,Crocodylia,Chordata
8241,Alligator mississippiensis,Reptilia,PH,IT,T,W,Crocodylia,Chordata
8242,Alligator mississippiensis,Reptilia,PH,MC,P,C,Crocodylia,Chordata
8243,Alligator mississippiensis,Reptilia,PH,MC,P,W,Crocodylia,Chordata
8244,Alligator mississippiensis,Reptilia,PH,SG,T,C,Crocodylia,Chordata
8245,Alligator mississippiensis,Reptilia,PH,SG,T,C,Crocodylia,Chordata
8246,Alligator mississippiensis,Reptilia,PH,SG,T,W,Crocodylia,Chordata
8247,Alligator mississippiensis,Reptilia,PH,US,M,W,Crocodylia,Chordata
8248,Alligator mississippiensis,Reptilia,PK,DE,T,W,Crocodylia,Chordata
8249,Alligator mississippiensis,Reptilia,PK,DE,T,W,Crocodylia,Chordata
8250,Alligator mississippiensis,Reptilia,PK,IT,P,W,Crocodylia,Chordata
8251,Alligator mississippiensis,Reptilia,PK,SG,T,C,Crocodylia,Chordata
8252,Alligator mississippiensis,Reptilia,PK,US,M,W,Crocodylia,Chordata
8253,Alligator mississippiensis,Reptilia,PL,CH,T,W,Crocodylia,Chordata
8254,Alligator mississippiensis,Reptilia,PL,CH,T,C,Crocodylia,Chordata
8255,Alligator mississippiensis,Reptilia,PL,CH,T,R,Crocodylia,Chordata
8256,Alligator mississippiensis,Reptilia,PL,CH,T,W,Crocodylia,Chordata
8257,Alligator mississippiensis,Reptilia,PL,HK,P,W,Crocodylia,Chordata
8258,Alligator mississippiensis,Reptilia,PL,MC,P,W,Crocodylia,Chordata
8259,Alligator mississippiensis,Reptilia,PR,ES,T,W,Crocodylia,Chordata
8260,Alligator mississippiensis,Reptilia,PR,IT,P,C,Crocodylia,Chordata
8261,Alligator mississippiensis,Reptilia,PR,IT,P,W,Crocodylia,Chordata
8262,Alligator mississippiensis,Reptilia,PT,CH,T,C,Crocodylia,Chordata
8263,Alligator mississippiensis,Reptilia,PT,CH,T,W,Crocodylia,Chordata
8264,Alligator mississippiensis,Reptilia,PT,CH,T,W,Crocodylia,Chordata
8265,Alligator mississippiensis,Reptilia,PT,HK,T,W,Crocodylia,Chordata
8266,Alligator mississippiensis,Reptilia,PY,US,T,W,Crocodylia,Chordata
8267,Alligator mississippiensis,Reptilia,PY,US,M,W,Crocodylia,Chordata
8268,Alligator mississippiensis,Reptilia,QA,AE,T,W,Crocodylia,Chordata
8269,Alligator mississippiensis,Reptilia,QA,AE,T,W,Crocodylia,Chordata
8270,Alligator mississippiensis,Reptilia,QA,CH,T,W,Crocodylia,Chordata
8271,Alligator mississippiensis,Reptilia,QA,DE,T,C,Crocodylia,Chordata
8272,Alligator mississippiensis,Reptilia,QA,DE,T,W,Crocodylia,Chordata
8273,Alligator mississippiensis,Reptilia,QA,ES,T,W,Crocodylia,Chordata
8274,Alligator mississippiensis,Reptilia,QA,FR,T,W,Crocodylia,Chordata
8275,Alligator mississippiensis,Reptilia,QA,FR,T,C,Crocodylia,Chordata
8276,Alligator mississippiensis,Reptilia,QA,FR,T,W,Crocodylia,Chordata
8277,Alligator mississippiensis,Reptilia,QA,GB,T,W,Crocodylia,Chordata
8278,Alligator mississippiensis,Reptilia,QA,HK,T,C,Crocodylia,Chordata
8279,Alligator mississippiensis,Reptilia,QA,IT,P,W,Crocodylia,Chordata
8280,Alligator mississippiensis,Reptilia,QA,IT,T,W,Crocodylia,Chordata
8281,Alligator mississippiensis,Reptilia,QA,IT,P,C,Crocodylia,Chordata
8282,Alligator mississippiensis,Reptilia,QA,IT,P,W,Crocodylia,Chordata
8283,Alligator mississippiensis,Reptilia,QA,IT,T,C,Crocodylia,Chordata
8284,Alligator mississippiensis,Reptilia,QA,IT,T,W,Crocodylia,Chordata
8285,Alligator mississippiensis,Reptilia,QA,IT,T,W,Crocodylia,Chordata
8286,Alligator mississippiensis,Reptilia,QA,JP,P,W,Crocodylia,Chordata
8287,Alligator mississippiensis,Reptilia,QA,JP,T,W,Crocodylia,Chordata
8288,Alligator mississippiensis,Reptilia,QA,MC,P,W,Crocodylia,Chordata
8289,Alligator mississippiensis,Reptilia,QA,SG,T,W,Crocodylia,Chordata
8290,Alligator mississippiensis,Reptilia,QA,US,P,I,Crocodylia,Chordata
8291,Alligator mississippiensis,Reptilia,QA,US,M,W,Crocodylia,Chordata
8292,Alligator mississippiensis,Reptilia,RE,AT,T,W,Crocodylia,Chordata
8293,Alligator mississippiensis,Reptilia,RO,CH,T,C,Crocodylia,Chordata
8294,Alligator mississippiensis,Reptilia,RO,CH,T,W,Crocodylia,Chordata
8295,Alligator mississippiensis,Reptilia,RS,AT,T,C,Crocodylia,Chordata
8296,Alligator mississippiensis,Reptilia,RS,AT,T,W,Crocodylia,Chordata
8297,Alligator mississippiensis,Reptilia,RS,CH,T,C,Crocodylia,Chordata
8298,Alligator mississippiensis,Reptilia,RS,CH,T,W,Crocodylia,Chordata
8299,Alligator mississippiensis,Reptilia,RS,DE,T,W,Crocodylia,Chordata
8300,Alligator mississippiensis,Reptilia,RS,FR,T,W,Crocodylia,Chordata
8301,Alligator mississippiensis,Reptilia,RS,IT,P,W,Crocodylia,Chordata
8302,Alligator mississippiensis,Reptilia,RS,IT,T,W,Crocodylia,Chordata
8303,Alligator mississippiensis,Reptilia,RS,MC,P,W,Crocodylia,Chordata
8304,Alligator mississippiensis,Reptilia,RS,NL,T,W,Crocodylia,Chordata
8305,Alligator mississippiensis,Reptilia,RS,US,M,W,Crocodylia,Chordata
8306,Alligator mississippiensis,Reptilia,RS,US,T,W,Crocodylia,Chordata
8307,Alligator mississippiensis,Reptilia,RU,AT,T,C,Crocodylia,Chordata
8308,Alligator mississippiensis,Reptilia,RU,AT,T,W,Crocodylia,Chordata
8309,Alligator mississippiensis,Reptilia,RU,DE,T,W,Crocodylia,Chordata
8310,Alligator mississippiensis,Reptilia,RU,DE,T,C,Crocodylia,Chordata
8311,Alligator mississippiensis,Reptilia,RU,DE,T,W,Crocodylia,Chordata
8312,Alligator mississippiensis,Reptilia,RU,ES,T,C,Crocodylia,Chordata
8313,Alligator mississippiensis,Reptilia,RU,ES,T,W,Crocodylia,Chordata
8314,Alligator mississippiensis,Reptilia,RU,FR,T,W,Crocodylia,Chordata
8315,Alligator mississippiensis,Reptilia,RU,FR,T,C,Crocodylia,Chordata
8316,Alligator mississippiensis,Reptilia,RU,FR,T,W,Crocodylia,Chordata
8317,Alligator mississippiensis,Reptilia,RU,FR,T,C,Crocodylia,Chordata
8318,Alligator mississippiensis,Reptilia,RU,FR,T,W,Crocodylia,Chordata
8319,Alligator mississippiensis,Reptilia,RU,FR,T,W,Crocodylia,Chordata
8320,Alligator mississippiensis,Reptilia,RU,FR,T,W,Crocodylia,Chordata
8321,Alligator mississippiensis,Reptilia,RU,GB,T,W,Crocodylia,Chordata
8322,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8323,Alligator mississippiensis,Reptilia,RU,IT,T,W,Crocodylia,Chordata
8324,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8325,Alligator mississippiensis,Reptilia,RU,IT,P,C,Crocodylia,Chordata
8326,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8327,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8328,Alligator mississippiensis,Reptilia,RU,IT,T,R,Crocodylia,Chordata
8329,Alligator mississippiensis,Reptilia,RU,IT,T,W,Crocodylia,Chordata
8330,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8331,Alligator mississippiensis,Reptilia,RU,IT,T,W,Crocodylia,Chordata
8332,Alligator mississippiensis,Reptilia,RU,IT,P,C,Crocodylia,Chordata
8333,Alligator mississippiensis,Reptilia,RU,IT,P,W,Crocodylia,Chordata
8334,Alligator mississippiensis,Reptilia,RU,IT,T,C,Crocodylia,Chordata
8335,Alligator mississippiensis,Reptilia,RU,IT,T,D,Crocodylia,Chordata
8336,Alligator mississippiensis,Reptilia,RU,IT,T,F,Crocodylia,Chordata
8337,Alligator mississippiensis,Reptilia,RU,IT,T,R,Crocodylia,Chordata
8338,Alligator mississippiensis,Reptilia,RU,IT,T,W,Crocodylia,Chordata
8339,Alligator mississippiensis,Reptilia,RU,IT,P,C,Crocodylia,Chordata
8340,Alligator mississippiensis,Reptilia,RU,IT,T,R,Crocodylia,Chordata
8341,Alligator mississippiensis,Reptilia,RU,LU,T,W,Crocodylia,Chordata
8342,Alligator mississippiensis,Reptilia,RU,MC,P,C,Crocodylia,Chordata
8343,Alligator mississippiensis,Reptilia,RU,MC,P,W,Crocodylia,Chordata
8344,Alligator mississippiensis,Reptilia,RU,SG,T,W,Crocodylia,Chordata
8345,Alligator mississippiensis,Reptilia,RU,SG,T,W,Crocodylia,Chordata
8346,Alligator mississippiensis,Reptilia,RU,SG,T,W,Crocodylia,Chordata
8347,Alligator mississippiensis,Reptilia,RU,US,T,W,Crocodylia,Chordata
8348,Alligator mississippiensis,Reptilia,RU,US,M,W,Crocodylia,Chordata
8349,Alligator mississippiensis,Reptilia,SA,AT,T,W,Crocodylia,Chordata
8350,Alligator mississippiensis,Reptilia,SA,DE,T,C,Crocodylia,Chordata
8351,Alligator mississippiensis,Reptilia,SA,DE,T,W,Crocodylia,Chordata
8352,Alligator mississippiensis,Reptilia,SA,ES,T,W,Crocodylia,Chordata
8353,Alligator mississippiensis,Reptilia,SA,FR,T,W,Crocodylia,Chordata
8354,Alligator mississippiensis,Reptilia,SA,FR,T,C,Crocodylia,Chordata
8355,Alligator mississippiensis,Reptilia,SA,FR,T,W,Crocodylia,Chordata
8356,Alligator mississippiensis,Reptilia,SA,GB,T,W,Crocodylia,Chordata
8357,Alligator mississippiensis,Reptilia,SA,HK,T,W,Crocodylia,Chordata
8358,Alligator mississippiensis,Reptilia,SA,IT,P,C,Crocodylia,Chordata
8359,Alligator mississippiensis,Reptilia,SA,IT,P,R,Crocodylia,Chordata
8360,Alligator mississippiensis,Reptilia,SA,IT,P,W,Crocodylia,Chordata
8361,Alligator mississippiensis,Reptilia,SA,IT,T,C,Crocodylia,Chordata
8362,Alligator mississippiensis,Reptilia,SA,IT,T,R,Crocodylia,Chordata
8363,Alligator mississippiensis,Reptilia,SA,IT,T,W,Crocodylia,Chordata
8364,Alligator mississippiensis,Reptilia,SA,LU,T,W,Crocodylia,Chordata
8365,Alligator mississippiensis,Reptilia,SA,MC,P,W,Crocodylia,Chordata
8366,Alligator mississippiensis,Reptilia,SA,US,M,W,Crocodylia,Chordata
8367,Alligator mississippiensis,Reptilia,SE,CH,T,C,Crocodylia,Chordata
8368,Alligator mississippiensis,Reptilia,SE,CH,T,R,Crocodylia,Chordata
8369,Alligator mississippiensis,Reptilia,SE,CH,T,W,Crocodylia,Chordata
8370,Alligator mississippiensis,Reptilia,SE,FR,T,W,Crocodylia,Chordata
8371,Alligator mississippiensis,Reptilia,SE,US,T,W,Crocodylia,Chordata
8372,Alligator mississippiensis,Reptilia,SE,US,T,C,Crocodylia,Chordata
8373,Alligator mississippiensis,Reptilia,SE,US,T,W,Crocodylia,Chordata
8374,Alligator mississippiensis,Reptilia,SG,AE,P,W,Crocodylia,Chordata
8375,Alligator mississippiensis,Reptilia,SG,AE,T,W,Crocodylia,Chordata
8376,Alligator mississippiensis,Reptilia,SG,AT,T,W,Crocodylia,Chordata
8377,Alligator mississippiensis,Reptilia,SG,AT,T,W,Crocodylia,Chordata
8378,Alligator mississippiensis,Reptilia,SG,AT,T,W,Crocodylia,Chordata
8379,Alligator mississippiensis,Reptilia,SG,CN,T,W,Crocodylia,Chordata
8380,Alligator mississippiensis,Reptilia,SG,CN,E,W,Crocodylia,Chordata
8381,Alligator mississippiensis,Reptilia,SG,CN,T,W,Crocodylia,Chordata
8382,Alligator mississippiensis,Reptilia,SG,DE,T,C,Crocodylia,Chordata
