,Year,Taxon,Class,Importer,Exporter,Purpose,Source
11388,2016,Alligator mississippiensis,Reptilia,MZ,FR,T,W
11389,2016,Alligator mississippiensis,Reptilia,NC,FR,T,W
11390,2016,Alligator mississippiensis,Reptilia,NC,SG,T,W
11391,2016,Alligator mississippiensis,Reptilia,NC,US,H,W
11392,2016,Alligator mississippiensis,Reptilia,NG,FR,T,W
11393,2016,Alligator mississippiensis,Reptilia,NG,IT,P,W
11394,2016,Alligator mississippiensis,Reptilia,NG,IT,T,W
11395,2016,Alligator mississippiensis,Reptilia,NG,IT,P,W
11396,2016,Alligator mississippiensis,Reptilia,NG,IT,T,W
11397,2016,Alligator mississippiensis,Reptilia,NG,MC,P,W
11398,2016,Alligator mississippiensis,Reptilia,NI,IT,P,W
11399,2016,Alligator mississippiensis,Reptilia,NI,US,T,W
11400,2016,Alligator mississippiensis,Reptilia,NL,CH,T,C
11401,2016,Alligator mississippiensis,Reptilia,NL,CH,T,R
11402,2016,Alligator mississippiensis,Reptilia,NL,CH,T,W
11403,2016,Alligator mississippiensis,Reptilia,NL,FR,T,W
11404,2016,Alligator mississippiensis,Reptilia,NL,HK,T,W
11405,2016,Alligator mississippiensis,Reptilia,NL,MO,T,W
11406,2016,Alligator mississippiensis,Reptilia,NL,SG,T,W
11407,2016,Alligator mississippiensis,Reptilia,NL,TW,T,W
11408,2016,Alligator mississippiensis,Reptilia,NL,US,T,W
11409,2016,Alligator mississippiensis,Reptilia,NO,AT,T,W
11410,2016,Alligator mississippiensis,Reptilia,NO,BE,T,W
11412,2016,Alligator mississippiensis,Reptilia,NO,CH,T,C
11413,2016,Alligator mississippiensis,Reptilia,NO,CH,T,R
11414,2016,Alligator mississippiensis,Reptilia,NO,CH,T,W
11415,2016,Alligator mississippiensis,Reptilia,NO,DE,T,W
11416,2016,Alligator mississippiensis,Reptilia,NO,DE,T,C
11417,2016,Alligator mississippiensis,Reptilia,NO,DE,T,W
11418,2016,Alligator mississippiensis,Reptilia,NO,DK,T,F
11419,2016,Alligator mississippiensis,Reptilia,NO,DK,T,W
11420,2016,Alligator mississippiensis,Reptilia,NO,DK,Z,C
11421,2016,Alligator mississippiensis,Reptilia,NO,FR,T,C
11422,2016,Alligator mississippiensis,Reptilia,NO,FR,T,W
11423,2016,Alligator mississippiensis,Reptilia,NO,IT,P,C
11424,2016,Alligator mississippiensis,Reptilia,NO,IT,T,W
11425,2016,Alligator mississippiensis,Reptilia,NO,IT,T,W
11426,2016,Alligator mississippiensis,Reptilia,NO,NL,T,W
11427,2016,Alligator mississippiensis,Reptilia,NO,SI,T,W
11428,2016,Alligator mississippiensis,Reptilia,NO,US,T,W
11429,2016,Alligator mississippiensis,Reptilia,NO,US,T,W
11430,2016,Alligator mississippiensis,Reptilia,NO,US,M,W
11431,2016,Alligator mississippiensis,Reptilia,NP,FR,T,W
11432,2016,Alligator mississippiensis,Reptilia,NZ,AU,T,C
11433,2016,Alligator mississippiensis,Reptilia,NZ,AU,T,W
11434,2016,Alligator mississippiensis,Reptilia,NZ,AU,T,W
11435,2016,Alligator mississippiensis,Reptilia,NZ,CH,T,C
11436,2016,Alligator mississippiensis,Reptilia,NZ,CH,T,R
11437,2016,Alligator mississippiensis,Reptilia,NZ,CH,T,W
11438,2016,Alligator mississippiensis,Reptilia,NZ,CH,T,W
11439,2016,Alligator mississippiensis,Reptilia,NZ,FR,T,W
11440,2016,Alligator mississippiensis,Reptilia,NZ,HK,T,C
11441,2016,Alligator mississippiensis,Reptilia,NZ,HK,T,W
11442,2016,Alligator mississippiensis,Reptilia,NZ,SG,T,C
11443,2016,Alligator mississippiensis,Reptilia,NZ,SG,T,W
11444,2016,Alligator mississippiensis,Reptilia,NZ,SG,T,C
11445,2016,Alligator mississippiensis,Reptilia,NZ,US,M,W
11446,2016,Alligator mississippiensis,Reptilia,NZ,US,M,W
11447,2016,Alligator mississippiensis,Reptilia,OM,DE,T,W
11448,2016,Alligator mississippiensis,Reptilia,OM,FR,T,W
11449,2016,Alligator mississippiensis,Reptilia,OM,FR,T,W
11450,2016,Alligator mississippiensis,Reptilia,OM,GB,T,W
11451,2016,Alligator mississippiensis,Reptilia,OM,IT,T,W
11452,2016,Alligator mississippiensis,Reptilia,OM,US,M,W
11453,2016,Alligator mississippiensis,Reptilia,PA,DE,T,W
11454,2016,Alligator mississippiensis,Reptilia,PA,FR,T,W
11455,2016,Alligator mississippiensis,Reptilia,PA,GB,T,W
11456,2016,Alligator mississippiensis,Reptilia,PA,IT,T,W
11457,2016,Alligator mississippiensis,Reptilia,PA,US,T,W
11458,2016,Alligator mississippiensis,Reptilia,PA,US,M,W
11459,2016,Alligator mississippiensis,Reptilia,PE,AT,T,W
11460,2016,Alligator mississippiensis,Reptilia,PE,IT,P,W
11461,2016,Alligator mississippiensis,Reptilia,PE,US,T,W
11462,2016,Alligator mississippiensis,Reptilia,PE,US,T,W
11463,2016,Alligator mississippiensis,Reptilia,PE,US,M,W
11464,2016,Alligator mississippiensis,Reptilia,PH,CH,T,C
11465,2016,Alligator mississippiensis,Reptilia,PH,CH,T,R
11466,2016,Alligator mississippiensis,Reptilia,PH,CH,T,W
11467,2016,Alligator mississippiensis,Reptilia,PH,FR,T,W
11468,2016,Alligator mississippiensis,Reptilia,PH,GB,T,W
11469,2016,Alligator mississippiensis,Reptilia,PH,HK,T,C
11470,2016,Alligator mississippiensis,Reptilia,PH,HK,T,W
11471,2016,Alligator mississippiensis,Reptilia,PH,IT,P,W
11472,2016,Alligator mississippiensis,Reptilia,PH,IT,P,C
11473,2016,Alligator mississippiensis,Reptilia,PH,IT,P,W
11474,2016,Alligator mississippiensis,Reptilia,PH,IT,T,C
11475,2016,Alligator mississippiensis,Reptilia,PH,IT,T,W
11476,2016,Alligator mississippiensis,Reptilia,PH,MC,P,C
11477,2016,Alligator mississippiensis,Reptilia,PH,MC,P,W
11478,2016,Alligator mississippiensis,Reptilia,PH,SG,T,C
11479,2016,Alligator mississippiensis,Reptilia,PH,SG,T,C
11480,2016,Alligator mississippiensis,Reptilia,PH,SG,T,W
11481,2016,Alligator mississippiensis,Reptilia,PH,US,M,W
11482,2016,Alligator mississippiensis,Reptilia,PK,DE,T,W
